TIME_PERIOD,compensation_euros,gross_value_added_euros,WB_CCDFS_AVGLIFE,WB_CCDFS_CBY,WB_CCDFS_DEBTDUEY,WB_CCDFS_DFFB,WB_CCDFS_DFGGD,WB_CCDFS_FBMA,WB_CCDFS_FBY,WB_CCDFS_FORDEBTSH,WB_CCDFS_FXSOVSH,WB_CCDFS_GGDMA,WB_CCDFS_GGDY,WB_CCDFS_PBY,WB_CCDFS_PRDEBTY,WB_CCDFS_PSCY,WB_CCDFS_SECNRES,WB_CCDFS_SOVRATE,WB_CCDFS_STDEBTALL,WB_CCDFS_STDEBTRES,WB_CCDFS_XTDEBTRES,WB_CCDFS_XTDEBTRXG,WB_CCDFS_XTDEBTY
2015,,4933.0,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,7441.7,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,27979.6,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,6437.8,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,369754.7,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,26354.5,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,16654.1,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,5200.4,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,168925.0,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,34875.7,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,40142.5,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,13237.2,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,10474.6,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,12267.4,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,10069.2,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,5788.0,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,25766.3,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,378782.9,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,41927.4,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,22958.8,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,22958.8,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,18968.6,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,18968.6,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,151987.8,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,29439.6,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,27817.9,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,6267.9,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,27169.6,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,25502.6,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,29803.8,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,5986.3,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,35844.9,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,15574.4,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,3620.8,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,7458.3,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,9191.4,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,149022.8,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,8816.4,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,15743.3,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,17741.2,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,25226.5,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,38977.4,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,8979.9,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,11942.5,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,12163.0,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,9432.6,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,360662.8,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,110108.1,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,4758.3,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,10401.9,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,7263.7,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,36256.2,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,8797.5,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,12181.0,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,9285.2,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,8332.3,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,5376.3,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,7455.7,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,21425.9,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,16337.0,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,5089.0,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,39555.7,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,9167.6,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,13573.6,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
2015,,7702.2,6.402739726027397,-1.700162835417636,19.52672009233349,-9.009314101035349,477.5819047422268,-2.613767822991744,-2.552,33.5340144312705,0.1554170907402564,138.5552997108723,135.281,1.382,57.50807834191701,119.0,1.675578064339839,13.0,28.01719241839377,485.2765454637092,1732.067004490845,4809.208672993573,123.1448068945242
